external_id,source_id,subject,subject_slug,chapter_num,chapter_slug,chapter_title,node_kind,statement,option_a,option_b,option_c,option_d,option_e,correct_option,explanation,difficulty,flag_for_review,source,tests
pu-verbal-reasoning-ch3-q61,verbal-reasoning-antonyms-q59,Verbal Reasoning,pu-verbal-reasoning,3,antonyms,Antonyms,topic,Choose the antonym of VENERATE:,Criticize,Abuse,Accuse,Defame,,b,VENERATE means to regard with deep respect and reverence; its antonym is 'abuse' (to treat with disrespect or cruelty).,easy,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch3-q62,verbal-reasoning-antonyms-q60,Verbal Reasoning,pu-verbal-reasoning,3,antonyms,Antonyms,topic,Choose the antonym of SHALLOW:,Deep,Hidden,High,Hollow,,a,SHALLOW means having little depth (literal or figurative); its antonym is 'deep'.,easy,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch3-q63,verbal-reasoning-antonyms-q61,Verbal Reasoning,pu-verbal-reasoning,3,antonyms,Antonyms,topic,Choose the antonym of REWARD:,Forfeiture,Penalty,Demotion,Retribution,,b,A REWARD is something given in recognition of good behaviour or achievement; its antonym is 'penalty' (a punishment for wrongdoing).,easy,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch3-q64,verbal-reasoning-antonyms-q62,Verbal Reasoning,pu-verbal-reasoning,3,antonyms,Antonyms,topic,Choose the antonym of FOREIGNER:,Alien,Native,Stranger,National,,b,The antonym of FOREIGNER (someone from another country) is 'native' (someone born in and belonging to the place in question).,easy,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch3-q65,verbal-reasoning-antonyms-q63,Verbal Reasoning,pu-verbal-reasoning,3,antonyms,Antonyms,topic,Choose the antonym of GATHER:,Separate,Scatter,Suspend,None of these,,b,GATHER means to bring together in one place; its antonym is 'scatter' (to spread apart).,easy,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch3-q66,verbal-reasoning-antonyms-q64,Verbal Reasoning,pu-verbal-reasoning,3,antonyms,Antonyms,topic,Choose the antonym of CONCEALED:,Opened,Disclosed,Released,Publicized,,b,CONCEALED means hidden from view; its antonym is 'disclosed' (made known or revealed).,easy,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch3-q67,verbal-reasoning-antonyms-q65,Verbal Reasoning,pu-verbal-reasoning,3,antonyms,Antonyms,topic,Choose the antonym of INNOCENT:,Guilty,Corrupt,Sinful,Deadly,,a,INNOCENT means free of guilt; its antonym is 'guilty' (responsible for wrongdoing).,easy,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch3-q68,verbal-reasoning-antonyms-q66,Verbal Reasoning,pu-verbal-reasoning,3,antonyms,Antonyms,topic,Choose the antonym of JUBILANT:,Quiet,Disturbed,Gloomy,Scared,,c,JUBILANT means feeling great joy; its antonym is 'gloomy' (sad and dispirited).,easy,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch3-q69,verbal-reasoning-antonyms-q67,Verbal Reasoning,pu-verbal-reasoning,3,antonyms,Antonyms,topic,Choose the antonym of RESERVED:,Popular,Likeable,Talkative,None of these,,c,RESERVED means reluctant to reveal thoughts or feelings; its antonym is 'talkative' (open and chatty).,easy,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch3-q71,verbal-reasoning-antonyms-q69,Verbal Reasoning,pu-verbal-reasoning,3,antonyms,Antonyms,topic,Choose the antonym of VICTORY:,Fortune,Success,Defeat,Progress,,c,VICTORY means a win or triumph; its antonym is 'defeat' (a loss).,easy,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch3-q72,verbal-reasoning-antonyms-q70,Verbal Reasoning,pu-verbal-reasoning,3,antonyms,Antonyms,topic,Choose the antonym of LOOSE:,Excellent,Joined,Tight,None of these,,c,LOOSE means not tightly fixed or fitted; its antonym is 'tight'.,easy,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch3-q73,verbal-reasoning-antonyms-q71,Verbal Reasoning,pu-verbal-reasoning,3,antonyms,Antonyms,topic,Choose the antonym of ACCORD:,Difference,Agreement,Failure,Disagreement,,d,ACCORD means agreement or harmony; its antonym is 'disagreement' (a lack of consensus or harmony).,easy,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch3-q75,verbal-reasoning-antonyms-q73,Verbal Reasoning,pu-verbal-reasoning,3,antonyms,Antonyms,topic,He has the habit of MAGNIFYING other's mistakes. Choose the word most opposite in meaning to the underlined word 'magnifying'.,Enlarging,Discriminating,Reducing,Denying,,c,"'magnifying' here means exaggerating or enlarging; its opposite is 'reducing' (making smaller, downplaying).",easy,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch3-q76,verbal-reasoning-antonyms-q74,Verbal Reasoning,pu-verbal-reasoning,3,antonyms,Antonyms,topic,He has a DEFINITE idea of what he wants in life. Choose the word most opposite in meaning to the underlined word 'definite'.,Coward,Debtor,Vague,Deficit,,c,"'definite' means clearly stated or decided; its opposite is 'vague' (unclear, indefinite).",easy,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch3-q77,verbal-reasoning-antonyms-q75,Verbal Reasoning,pu-verbal-reasoning,3,antonyms,Antonyms,topic,"As a novelist, Abdullah Hussain based his narrative on FACTS. Choose the word most opposite in meaning to the underlined word 'facts'.",Darkness,Fiction,Story,None of these,,b,"The passage contrasts a narrative 'based on facts' with one that is not; the opposite of 'facts' here is 'fiction' (invented, not real).",easy,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch3-q78,verbal-reasoning-antonyms-q76,Verbal Reasoning,pu-verbal-reasoning,3,antonyms,Antonyms,topic,The boss works in this office in a HOSTILE environment. Choose the word most opposite in meaning to the underlined word 'hostile'.,Friendly,Malicious,Doubtful,Cooperative,,a,'hostile' means unfriendly or antagonistic; its opposite is 'friendly' (kind and welcoming).,easy,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch3-q79,verbal-reasoning-antonyms-q77,Verbal Reasoning,pu-verbal-reasoning,3,antonyms,Antonyms,topic,His principles are FLEXIBLE. Choose the word most opposite in meaning to the underlined word 'flexible'.,Strong,Powerful,Hard,Rigid,,d,"'flexible' means adaptable, able to change; its opposite is 'rigid' (fixed, unwilling to change).",easy,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch3-q80,verbal-reasoning-antonyms-q78,Verbal Reasoning,pu-verbal-reasoning,3,antonyms,Antonyms,topic,The president's message of congratulations gave a BOOST to the morale of the team. Choose the word most opposite in meaning to the underlined word 'boost'.,Rebuke,Obstruction,Discouragement,Hinder,,c,'boost' means to raise or improve; its opposite is 'discouragement' (a lowering of morale).,medium,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch3-q81,verbal-reasoning-antonyms-q79,Verbal Reasoning,pu-verbal-reasoning,3,antonyms,Antonyms,topic,Choose the antonym of LOUDER:,Noisy,Softer,Smaller,Little,,b,LOUDER means having greater volume or intensity of sound; its antonym is 'softer' (having less volume).,easy,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch3-q82,verbal-reasoning-antonyms-q80,Verbal Reasoning,pu-verbal-reasoning,3,antonyms,Antonyms,topic,Choose the antonym of LOW:,Below,Above,Down,High,,d,"LOW means not high in position, degree, or amount; its antonym is 'high'.",easy,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch3-q83,verbal-reasoning-antonyms-q81,Verbal Reasoning,pu-verbal-reasoning,3,antonyms,Antonyms,topic,Choose the antonym of ANSWER:,Reply,Question,Interrogation,Return,,b,"ANSWER is a response to something asked; its antonym is 'question' (something asked, to which an answer replies).",easy,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch3-q84,verbal-reasoning-antonyms-q82,Verbal Reasoning,pu-verbal-reasoning,3,antonyms,Antonyms,topic,Choose the antonym of PUNISH:,Sympathy,Help,Cruel,Pity,,a,"PUNISH means to penalize someone for wrongdoing; the closest opposite among the options is 'sympathy' (a compassionate, non-punitive response), though a stricter antonym would be 'forgive' or 'reward'.",easy,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch3-q85,verbal-reasoning-antonyms-q83,Verbal Reasoning,pu-verbal-reasoning,3,antonyms,Antonyms,topic,This is not ideology but PRAGMATIC language teaching. Choose the word most opposite in meaning to the underlined word 'pragmatic'.,Improper,Imperfect,Impossible,Impractical,,d,"'pragmatic' means practical, dealing with things sensibly; its opposite is 'impractical' (unworkable, unrealistic).",easy,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch3-q86,verbal-reasoning-antonyms-q84,Verbal Reasoning,pu-verbal-reasoning,3,antonyms,Antonyms,topic,There are reports that many poor people ABANDON female children. Choose the word most opposite in meaning to the underlined word 'abandon'.,Reject,Keep,Help,Like,,b,"'abandon' means to give up or desert; its opposite is 'keep' (to retain, hold on to).",easy,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch3-q87,verbal-reasoning-antonyms-q85,Verbal Reasoning,pu-verbal-reasoning,3,antonyms,Antonyms,topic,Earthquakes are FREQUENT in Japan. Choose the word most opposite in meaning to the underlined word 'frequent'.,Rare,Unusual,Few,Extinct,,a,'frequent' means happening often; its opposite is 'rare' (happening seldom).,easy,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch3-q88,verbal-reasoning-antonyms-q86,Verbal Reasoning,pu-verbal-reasoning,3,antonyms,Antonyms,topic,Machine civilization has made human life ARTIFICIAL. Choose the word most opposite in meaning to the underlined word 'artificial'.,TRUE,Genuine,Natural,Authentic,,b,"'artificial' means man-made, not natural; its opposite is 'genuine' (real, authentic).",easy,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch3-q89,verbal-reasoning-antonyms-q87,Verbal Reasoning,pu-verbal-reasoning,3,antonyms,Antonyms,topic,The Minister is OPTIMISTIC about the new project just launched. Choose the word most opposite in meaning to the underlined word 'optimistic'.,Stoical,Pessimistic,Cynical,Dubious,,b,'optimistic' means hopeful about the future; its opposite is 'pessimistic' (expecting the worst).,easy,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch3-q90,verbal-reasoning-antonyms-q88,Verbal Reasoning,pu-verbal-reasoning,3,antonyms,Antonyms,topic,All the runners started SIMULTANEOUSLY. Choose the word most opposite in meaning to the underlined word 'simultaneously'.,Fully,Frequently,Separately,Momentarily,,c,"'simultaneously' means at the same time; its opposite is 'separately' (one after another, individually).",easy,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch3-q91,verbal-reasoning-antonyms-q89,Verbal Reasoning,pu-verbal-reasoning,3,antonyms,Antonyms,topic,He was ACQUITTED of the charge of theft. Choose the word most opposite in meaning to the underlined word 'acquitted'.,Dissociated,Convicted,Exonerated,Released,,b,'acquitted' means declared not guilty; its opposite is 'convicted' (declared guilty).,easy,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch3-q92,verbal-reasoning-antonyms-q90,Verbal Reasoning,pu-verbal-reasoning,3,antonyms,Antonyms,topic,The police tried to find out the RIGHTFUL owner of the ornaments left in the train. Choose the word most opposite in meaning to the underlined word 'rightful'.,Indefinite,Unlawful,Claimant,Mistaken,,b,'rightful' means having a legitimate claim; its opposite is 'unlawful' (not legally sanctioned).,medium,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch3-q93,verbal-reasoning-antonyms-q91,Verbal Reasoning,pu-verbal-reasoning,3,antonyms,Antonyms,topic,The students ASSEMBLED in the meeting hall. Choose the word most opposite in meaning to the underlined word 'assembled'.,Eliminated,Diffused,Dispersed,Removed,,c,"'assembled' means gathered together; its opposite is 'dispersed' (scattered, spread apart).",easy,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch3-q94,verbal-reasoning-antonyms-q92,Verbal Reasoning,pu-verbal-reasoning,3,antonyms,Antonyms,topic,The children are playing in the NEARBY park. Choose the word most opposite in meaning to the underlined word 'nearby'.,Different,Separate,Close,Distant,,d,'nearby' means close in distance; its opposite is 'distant' (far away).,easy,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch3-q95,verbal-reasoning-antonyms-q93,Verbal Reasoning,pu-verbal-reasoning,3,antonyms,Antonyms,topic,Life in the villages is very DULL. Choose the word most opposite in meaning to the underlined word 'dull'.,Pleasant,Bluffing,Wasteful,Serious,,a,"'dull' means boring, lacking excitement; its opposite is 'pleasant' (agreeable, enjoyable).",easy,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch3-q96,verbal-reasoning-antonyms-q94,Verbal Reasoning,pu-verbal-reasoning,3,antonyms,Antonyms,topic,Choose the antonym of GUILTY:,Right,Correct,TRUE,Innocent,,d,GUILTY means responsible for an offence; its antonym is 'innocent' (free of guilt).,easy,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch3-q97,verbal-reasoning-antonyms-q95,Verbal Reasoning,pu-verbal-reasoning,3,antonyms,Antonyms,topic,Choose the antonym of DESTROY:,Invest,Ignorant,Create,Make,,c,DESTROY means to demolish or ruin completely; its antonym is 'create' (to bring into existence).,easy,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch3-q98,verbal-reasoning-antonyms-q96,Verbal Reasoning,pu-verbal-reasoning,3,antonyms,Antonyms,topic,Choose the antonym of VIGILANT:,Careless,Iresponsible,Ignorant,Innocent,,a,"VIGILANT means watchful and alert to danger; its antonym is 'careless' (inattentive, unwatchful).",easy,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch4-q7,verbal-reasoning-sentence-completion-q1,Verbal Reasoning,pu-verbal-reasoning,4,sentence-completion,Sentence Completion,topic,"Male and female loons tend to act _____, actively helping each other forage for food to feed their young.",aggressively,surreptitiously,cooperatively,defensively,erratically,c,"Loons 'actively helping each other forage' shows they act cooperatively, not aggressively or defensively.",medium,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch4-q8,verbal-reasoning-sentence-completion-q2,Verbal Reasoning,pu-verbal-reasoning,4,sentence-completion,Sentence Completion,topic,"My grandmother, who never spent a dime and rarely talked, was considered both _____ and _____.",miserly . . taciturn,frugal . . effusive,stingy . . garrulous,thrifty . . raucous,munificent . . reticent,a,'Never spent a dime' fits 'miserly' (stingy) and 'rarely talked' fits 'taciturn' (uncommunicative).,medium,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch4-q9,verbal-reasoning-sentence-completion-q3,Verbal Reasoning,pu-verbal-reasoning,4,sentence-completion,Sentence Completion,topic,"After witnessing a number of territorial skirmishes, Dr. Jarmen had to change his earlier opinion that these particular breeds of chipmunk were always _____ animals.",curious,harsh,quarreling,peaceful,warring,d,The territorial skirmishes forced Dr. Jarmen to revise his earlier belief that the chipmunks were always 'peaceful' animals.,medium,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch4-q10,verbal-reasoning-sentence-completion-q4,Verbal Reasoning,pu-verbal-reasoning,4,sentence-completion,Sentence Completion,topic,"Although teasers for the film were absolutely _____, the film itself was well presented, well timed, and represented a rather _____ work.",scintillating . . blasé,tasteless . . amateur,risqué . . bawdy,breathtaking . . familiar,crude . . polished,e,"'Crude' captures the tasteless teasers, while 'polished' matches a film that was 'well presented, well timed' — a contrast introduced by 'although'.",medium,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch4-q11,verbal-reasoning-sentence-completion-q5,Verbal Reasoning,pu-verbal-reasoning,4,sentence-completion,Sentence Completion,topic,"Football players, generally known for their elevated testosterone levels, would see crying as _____ unmanly rather than a humanistic trait _____ by either sex.",sickeningly . . thwarted,inherently . . experienced,inexplicably . . enjoyed,intentionally . . fostered,plausibly . . envisioned,b,'Inherently' fits 'rather than' contrasting with a trait 'experienced' by both sexes — crying is seen as fundamentally unmanly rather than a shared human trait.,medium,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch4-q12,verbal-reasoning-sentence-completion-q6,Verbal Reasoning,pu-verbal-reasoning,4,sentence-completion,Sentence Completion,topic,"Despite the fact that Frank Lloyd Wright communities are almost _____, they leave behind a _____ legacy of architecture and furniture design.",obsolete . . transitory,dormant . . modest,extinct . . vital,self-sufficient . . prodigious,isolated . . robust,c,"'Extinct' fits communities that are 'almost' gone, while 'vital' fits a legacy that is still very much alive.",medium,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch4-q14,verbal-reasoning-sentence-completion-q8,Verbal Reasoning,pu-verbal-reasoning,4,sentence-completion,Sentence Completion,topic,The _____ lecture hall could seat the entire graduating class including guests; some said it was even _____.,burgeoning . . elaborate,bodacious . . monumental,elaborate . . haughty,commodious . . enormous,capacious . . minuscule,d,"'Commodious' (spacious) fits a hall that could seat the whole class, and 'enormous' extends that idea.",medium,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch4-q15,verbal-reasoning-sentence-completion-q9,Verbal Reasoning,pu-verbal-reasoning,4,sentence-completion,Sentence Completion,topic,"The secretary _____ agreed to _____ the president's decision, knowing that the information was less than factual and against her basic beliefs regarding deceptive sales practices.",grudgingly . . abide by,willingly . . support,secretively . . acknowledge,maliciously . . sway,furtively . . foster,a,"'Grudgingly' fits a secretary who disagreed with the decision, and 'abide by' fits agreeing to follow it despite her reservations.",medium,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch4-q16,verbal-reasoning-sentence-completion-q10,Verbal Reasoning,pu-verbal-reasoning,4,sentence-completion,Sentence Completion,topic,"Either the fishing at Redington Beach is _____, or I went there on an off day.",plentiful,overrated,caustic,sporadic,invigorating,b,The 'either/or' structure contrasts a report of the fishing's reputation ('overrated') against the writer's own experience ('an off day').,medium,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch4-q17,verbal-reasoning-sentence-completion-q11,Verbal Reasoning,pu-verbal-reasoning,4,sentence-completion,Sentence Completion,topic,His _____ remarks really detracted from the overall speech; he should not have so readily strayed from his subject.,repugnant,digressive,redundant,innocuous,enigmatic,b,'Digressive' (straying off-topic) matches 'strayed from his subject' in the second half of the sentence.,medium,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch4-q18,verbal-reasoning-sentence-completion-q12,Verbal Reasoning,pu-verbal-reasoning,4,sentence-completion,Sentence Completion,topic,"He acted with great _____, as if he were a diplomat without regard for crimination.",emotion,restraint,concern,statesmanship,disdain,e,'Disdain' fits acting like an aloof diplomat who shows no concern ('without regard') for blame.,medium,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch4-q19,verbal-reasoning-sentence-completion-q13,Verbal Reasoning,pu-verbal-reasoning,4,sentence-completion,Sentence Completion,topic,"As I was describing my encounter with the alien, he had the most _____ stare, as if he didn't believe a word I was saying.",amazing,dumbfounded,incredulous,blank,obdurate,c,'Incredulous' (disbelieving) fits a stare that suggests he 'didn't believe a word' being said.,medium,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch4-q20,verbal-reasoning-sentence-completion-q14,Verbal Reasoning,pu-verbal-reasoning,4,sentence-completion,Sentence Completion,topic,The _____ of horns heard while gridlocked at the traffic jam was as discordant as an untamed orchestral performance.,blaring,harmonic,sequencing,cacophony,syncopated,d,"A 'cacophony' is a harsh, discordant mixture of sounds — perfectly matching 'as discordant as an untamed orchestral performance'.",medium,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch4-q21,verbal-reasoning-sentence-completion-q15,Verbal Reasoning,pu-verbal-reasoning,4,sentence-completion,Sentence Completion,topic,"Her ______ demeanor was understandable given the loss of her brother; indeed, most of us were rather ______.",lachrymose... dolorous,reprehensible... enigmatic,subtle... raucous,determined... committed,displaced... focused,a,"'Lachrymose' (tearful) fits a demeanor understandable after losing a brother, and 'dolorous' (sorrowful) fits how 'most of us' felt too.",medium,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch4-q22,verbal-reasoning-sentence-completion-q16,Verbal Reasoning,pu-verbal-reasoning,4,sentence-completion,Sentence Completion,topic,"It was a rather ______ mystery, full of twists and turns and surprises and ______ most difficult to predict.",tawdry... foreshadowing,knotty... nuances,subtle... characters,obvious... reversals,easily understood... clever redirections,b,"'Knotty' (complicated) fits a mystery 'full of twists and turns', and 'nuances' fits subtle details 'difficult to predict'.",medium,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
