external_id,source_id,subject,subject_slug,chapter_num,chapter_slug,chapter_title,node_kind,statement,option_a,option_b,option_c,option_d,option_e,correct_option,explanation,difficulty,flag_for_review,source,tests
pu-maths-ch1-q18,p015-q58,Mathematics,pu-maths,1,general,General (Model Paper),topic,The product of all three cube roots of unity is:,1,0,-1,w,,a,"The three cube roots of unity are 1, w, w^2; their product is 1 * w * w^2 = w^3 = 1.",easy,,pu-dogar,pu-e:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper
pu-maths-ch1-q19,p015-q59,Mathematics,pu-maths,1,general,General (Model Paper),topic,"If cos(theta) = 12/13 and the terminal side of the angle is in the IV quadrant, then sin(theta) =",-13/5,-5/12,-5/13,12/5,,c,"sin^2(theta) = 1 - (12/13)^2 = 25/169, so sin(theta) = +/-5/13; in Quadrant IV sine is negative, giving -5/13.",medium,,pu-dogar,pu-e:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper
pu-maths-ch1-q20,p015-q60,Mathematics,pu-maths,1,general,General (Model Paper),topic,(1 - tan^2(theta)) / (1 + tan^2(theta)) =,sin(theta),sin(2 theta),tan(2 theta),cos(2 theta),,d,(1 - tan^2)/(1 + tan^2) = cos(2 theta) is a standard double-angle identity.,medium,,pu-dogar,pu-e:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper
pu-computer-science-ch1-q1,p016-q61,Computer Science,pu-computer-science,1,general,General (Model Paper),topic,"In MS-Word, to insert a mathematical sign we use the option:",Symbol,Objects,Shapes,Equation,,d,The Equation option inserts mathematical signs and expressions.,easy,,pu-dogar,pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper
pu-computer-science-ch1-q2,p016-q62,Computer Science,pu-computer-science,1,general,General (Model Paper),topic,The first computer for home use was introduced in 1981 by which company?,IBM,Apple,Intel,Dell,,a,The IBM PC (model 5150) was launched in 1981.,medium,,pu-dogar,pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper
pu-computer-science-ch1-q3,p016-q63,Computer Science,pu-computer-science,1,general,General (Model Paper),topic,How can you make the selected character super-scripted in MS Word?,Ctrl + =,Ctrl + Shift + =,Alt + Ctrl + Shift + =,None of above,,b,Ctrl+Shift+= applies superscript (Ctrl+= applies subscript).,medium,,pu-dogar,pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper
pu-computer-science-ch1-q4,p016-q64,Computer Science,pu-computer-science,1,general,General (Model Paper),topic,"When typing in a Word field manually, what must you press to insert the code's brackets?",Ctrl + F6,Ctrl + F9,Alt + F11,Shift + F12,,b,Ctrl+F9 inserts the field-code braces { } in MS Word.,hard,,pu-dogar,pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper
pu-computer-science-ch1-q5,p016-q65,Computer Science,pu-computer-science,1,general,General (Model Paper),topic,Which key is used to increase the left indent in MS Word?,Ctrl + I,Ctrl + M,Alt + I,F10,,b,Ctrl+M increases the left indent (Ctrl+Shift+M decreases it).,medium,,pu-dogar,pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper
pu-computer-science-ch1-q6,p016-q66,Computer Science,pu-computer-science,1,general,General (Model Paper),topic,Changing the appearance of a document is called ___.,Proofing,Editing,Formatting,All of above,,c,"Formatting changes how a document looks (fonts, spacing, layout).",easy,,pu-dogar,pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper
pu-computer-science-ch1-q7,p016-q67,Computer Science,pu-computer-science,1,general,General (Model Paper),topic,"To change margin settings in Word 2016, click ___ on the menu bar and then point to Page Margins.",File,Layout,Format,Tools,,b,Page margins are set from the Layout tab in Word 2016.,medium,,pu-dogar,pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper
pu-computer-science-ch1-q8,p016-q68,Computer Science,pu-computer-science,1,general,General (Model Paper),topic,"If you need to change the typeface of a document, which menu will you choose?",Edit,View,Format,Tools,,c,Typeface (font) is changed from the Format menu.,easy,,pu-dogar,pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper
pu-computer-science-ch1-q9,p016-q69,Computer Science,pu-computer-science,1,general,General (Model Paper),topic,Which feature simplifies formatting text when the same formatting is required in more than one location?,Auto Text,Format Painter,Font Dialog Box,None of the above,,b,Format Painter copies formatting from one place and applies it elsewhere.,easy,,pu-dogar,pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper
pu-computer-science-ch1-q10,p016-q70,Computer Science,pu-computer-science,1,general,General (Model Paper),topic,Pressing the ___ key instructs Word to replace an AutoText entry name with the stored AutoText entry.,f1,f2,f3,f4,,c,F3 expands an AutoText entry name into its stored content.,hard,,pu-dogar,pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper
pu-computer-science-ch1-q11,p016-q71,Computer Science,pu-computer-science,1,general,General (Model Paper),topic,"To select multiple non-adjacent cells, rows, or columns in a table, select the first cell and then hold down the ___ key while selecting the next.",Alt,Shift,Enter,Ctrl,,d,Holding Ctrl lets you select non-adjacent items.,medium,,pu-dogar,pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper
pu-computer-science-ch1-q12,p016-q72,Computer Science,pu-computer-science,1,general,General (Model Paper),topic,Which of the following is the latest version of MS Excel (per the book)?,Excel 2016,Excel 2017,Excel 2007,Office 365,,a,Among the listed options the book treats Excel 2016 as the latest.,easy,,pu-dogar,pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper
pu-computer-science-ch1-q13,p016-q73,Computer Science,pu-computer-science,1,general,General (Model Paper),topic,"Which button allows you to add, delete, or change records in your mail-merge Data Source?",Data Source' button,Edit' button,Edit Data Source' button,Data Editing' button,,c,The 'Edit Data Source' button lets you modify records in the mail-merge data source.,medium,,pu-dogar,pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper
pu-computer-science-ch1-q14,p016-q74,Computer Science,pu-computer-science,1,general,General (Model Paper),topic,HTTP stands for ___.,Hypertext Transfer Processor,Hypertext Transfer Protocol,High Transfer Protocol,None,,b,"HTTP = Hypertext Transfer Protocol, the protocol used to transfer web pages.",easy,,pu-dogar,pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper
pu-computer-science-ch1-q15,p016-q75,Computer Science,pu-computer-science,1,general,General (Model Paper),topic,A set of related files that represent a unit of data is called:,File,Record,Field,Database,,d,A collection of related files/records forms a database.,medium,,pu-dogar,pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper
pu-computer-science-ch1-q16,p017-q76,Computer Science,pu-computer-science,1,general,General (Model Paper),topic,Which of the following refers to the correctness and consistency of data?,Data Independence,Data Integration,Data Integrity,Data Structure,,c,"Data integrity refers to the correctness, accuracy and consistency of stored data.",medium,,pu-dogar,pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper
pu-computer-science-ch1-q17,p017-q77,Computer Science,pu-computer-science,1,general,General (Model Paper),topic,The INSERT command is used to insert:,New table,New record,View,Dependencies,,b,The SQL INSERT statement adds a new record (row) into a table.,medium,,pu-dogar,pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper
pu-computer-science-ch1-q18,p017-q78,Computer Science,pu-computer-science,1,general,General (Model Paper),topic,The rows of a relation can be of ___ order.,Any,Same,Sorted,Constant,,a,In a relation the order of rows (tuples) is immaterial - they may appear in any order.,medium,,pu-dogar,pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper
pu-computer-science-ch1-q19,p017-q79,Computer Science,pu-computer-science,1,general,General (Model Paper),topic,The columns of a relation can be of ___ order.,Any,Same,Sorted,Constant,,a,In a relation the order of columns (attributes) is also immaterial.,medium,,pu-dogar,pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper
pu-computer-science-ch1-q20,p017-q80,Computer Science,pu-computer-science,1,general,General (Model Paper),topic,Which of the following functions is used to input data in C programs?,scanf,printf,get(),getch(),,a,scanf() reads formatted input data in the C language.,medium,,pu-dogar,pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper
pu-physics-ch1-q1,p017-q81,Physics,pu-physics,1,general,General (Model Paper),topic,An electric charge in uniform motion produces:,An electric field,Both magnetic and electric fields,A magnetic field,Neither magnetic nor electric fields,,b,A moving charge has an electric field (due to its charge) and a magnetic field (due to its motion).,medium,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-csp:past_paper
pu-physics-ch1-q2,p017-q82,Physics,pu-physics,1,general,General (Model Paper),topic,"If m is the mass, c is the velocity of light and x = mc^2, then the dimensions of x will be:",[LT^-1],[MLT^-1],[ML^2T^-2],[MLT^-2],,c,x = mc^2 is energy; its dimensions are M(LT^-1)^2 = ML^2T^-2.,medium,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-csp:past_paper
pu-physics-ch1-q3,p017-q83,Physics,pu-physics,1,general,General (Model Paper),topic,For a body to be in complete equilibrium:,Linear acceleration is zero,Angular acceleration is zero,Linear acceleration is zero but angular acceleration is not zero,Linear acceleration and angular acceleration both should be zero,,d,Complete equilibrium requires both translational (linear acceleration = 0) and rotational (angular acceleration = 0) equilibrium.,medium,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-csp:past_paper
pu-physics-ch1-q4,p017-q84,Physics,pu-physics,1,general,General (Model Paper),topic,"If a force of magnitude 8 N acts on a body in a direction making an angle of 30 degrees with the x-axis, its x and y components are:",Fx = 4 sqrt(3) and Fy = 8,Fx = 4 sqrt(3) and Fy = 4,Fx = 8 and Fy = 4 sqrt(3),Fx = 8 sqrt(3) and Fy = 4,,b,Fx = 8 cos30 = 8(sqrt(3)/2) = 4 sqrt(3); Fy = 8 sin30 = 8(1/2) = 4.,medium,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-csp:past_paper
pu-physics-ch1-q5,p017-q85,Physics,pu-physics,1,general,General (Model Paper),topic,The difference of a vector B and its negative vector -B is:,A null vector,Equal to the magnitude of vector B,Twice the magnitude of vector B,Smaller than the magnitude of vector B,,c,"B - (-B) = 2B, which has twice the magnitude of B.",medium,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-csp:past_paper
pu-physics-ch1-q6,p017-q86,Physics,pu-physics,1,general,General (Model Paper),topic,The time of flight of a projectile is:,(v_i^2 sin^2(theta))/g,(v_i^2 sin(theta))/g,(2 v_i sin(theta))/g,(v_i^2/g) sin(theta),,c,Time of flight T = 2 v_i sin(theta) / g.,medium,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-csp:past_paper
pu-physics-ch1-q7,p017-q87,Physics,pu-physics,1,general,General (Model Paper),topic,"Two forces, 5 N at O (0 cm) and 10 N at P, act downward on a uniform metre rod suspended at its centre of gravity (50 cm mark). What is the position of P on the metre rod?",80 cm,70 cm,75 cm,65 cm,,c,Taking moments about the 50 cm pivot: 5 x 50 = 10 x (P - 50) -> 250 = 10(P - 50) -> P = 75 cm.,hard,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-csp:past_paper
pu-physics-ch1-q8,p017-q88,Physics,pu-physics,1,general,General (Model Paper),topic,"In Millikan's method, the radius of the oil droplet can be calculated by:",r = sqrt(q v_t / (2 rho g)),r^2 = 9 eta v_t / (2 rho g),r^2 = q eta v_t / (rho g),r = 9 eta v_t / (2 rho g),,b,"Balancing gravity against Stokes' drag gives r = sqrt(9 eta v_t / (2 rho g)), i.e. r^2 = 9 eta v_t / (2 rho g).",hard,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-csp:past_paper
pu-physics-ch1-q9,p018-q89,Physics,pu-physics,1,general,General (Model Paper),topic,"A tiny oil droplet of density rho and radius r falls through air under gravity. If the viscosity of air is eta, the terminal velocity acquired by the drop is:",v_t = 4 g r^2 rho / (9 eta),v_t = 2 g r^2 rho / (9 eta),v_t = 9 eta r^2 rho / (4 g),v_t = 9 eta r^2 rho / (2 g),,b,"From Stokes' law, terminal velocity v_t = 2 r^2 rho g / (9 eta).",hard,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-csp:past_paper
pu-physics-ch1-q10,p018-q90,Physics,pu-physics,1,general,General (Model Paper),topic,"In Young's Double Slit Experiment, if the distance between the slits and the screen is doubled, then the fringe spacing becomes:",Zero,Double of the original value,One,Half of the original value,,b,Fringe spacing y = lambda*D/d is proportional to D; doubling D doubles the fringe spacing.,medium,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-csp:past_paper
pu-physics-ch1-q11,p018-q91,Physics,pu-physics,1,general,General (Model Paper),topic,"In a Michelson interferometer 792 bright fringes pass across the field of view when the movable mirror is displaced through 0.233 mm. Using l = m*(lambda/2), the wavelength of light used is:",588 nm,348 nm,620 nm,400 nm,,a,lambda = 2 l / m = 2(0.233e-3)/792 = 5.88e-7 m = 588 nm.,hard,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-csp:past_paper
pu-physics-ch1-q12,p018-q92,Physics,pu-physics,1,general,General (Model Paper),topic,"In Michelson's experiment, the formula to calculate the speed of light is:",c = 2 f d,c = 16 f / d,c = 2 pi f / d,c = 16 f d,,d,"In the rotating-mirror setup used in the book, c = 16 f d.",medium,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-csp:past_paper
pu-physics-ch1-q13,p018-q93,Physics,pu-physics,1,general,General (Model Paper),topic,The information received at the other end of a fibre can be inaccurate due to ___ of the light signal.,Longer wavelengths,Frequency,Intensity,Dispersion or Spreading,,d,Dispersion (spreading) of the light pulse distorts the signal transmitted through an optical fibre.,medium,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-csp:past_paper
pu-physics-ch1-q14,p018-q94,Physics,pu-physics,1,general,General (Model Paper),topic,The pressure on all sides and everywhere inside a vessel will be according to the:,Pascal's Law,Hooke's Law,Boyle's Law,Charles's Law,,a,Pascal's law: pressure applied to an enclosed fluid is transmitted undiminished in all directions.,medium,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-csp:past_paper
pu-physics-ch1-q15,p018-q95,Physics,pu-physics,1,general,General (Model Paper),topic,The value of the universal gas constant R is:,8.314 J mol^-2 K^-1,1.38 J mol^-1 K^-2,1.38 J mol^-1 K^-1,8.314 J mol^-1 K^-1,,d,The universal gas constant R = 8.314 J mol^-1 K^-1.,easy,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-csp:past_paper
pu-physics-ch1-q16,p018-q96,Physics,pu-physics,1,general,General (Model Paper),topic,"For an adiabatic process, the First Law of Thermodynamics reduces to:",W = delta U + Q,Q = W,Q = -W,W = -delta U,,d,"In an adiabatic process Q = 0, so delta U = -W, i.e. W = -delta U.",medium,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-csp:past_paper
pu-physics-ch1-q17,p018-q97,Physics,pu-physics,1,general,General (Model Paper),topic,The entropy of the universe always:,Decreases,Increases,Remains the same,Both A and B,,b,"By the Second Law of Thermodynamics, the entropy of the universe always increases in natural processes.",easy,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-csp:past_paper
pu-physics-ch1-q18,p018-q98,Physics,pu-physics,1,general,General (Model Paper),topic,The work done in moving a unit positive charge from one point to another against the electric field is a measure of:,Capacitance,Potential difference between two points,Intensity of electric field,Resistance between two points,,b,Work done per unit positive charge against the field equals the potential difference between the two points.,medium,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-csp:past_paper
pu-physics-ch1-q19,p018-q99,Physics,pu-physics,1,general,General (Model Paper),topic,"In Millikan's method, the radius of the droplet can be calculated by:",r = sqrt(q v_i / (2 rho g)),r^2 = 9 eta v_t / (2 rho g),r^2 = q eta v_t / (rho g),r = 9 eta v_t / (2 rho g),,b,Balancing gravity against Stokes' drag gives r^2 = 9 eta v_t / (2 rho g).,hard,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-csp:past_paper
pu-physics-ch1-q20,p018-q100,Physics,pu-physics,1,general,General (Model Paper),topic,The scalar (dot) product of unit vectors i and k is:,Zero,90 degrees,1,-1,,a,"i and k are mutually perpendicular unit vectors, so i . k = |i||k| cos90 = 0.",easy,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-csp:past_paper
pu-verbal-reasoning-ch1-q6,p022-q1,Verbal Reasoning,pu-verbal-reasoning,1,analogy,Analogy,topic,Choose the pair that best expresses a relationship similar to that in ADULT : CHILD.,Horse : Mare,Cat : Kitten,Swine : Sow,Human : Animal,Cow : Herd,b,An adult is the grown form of a child; a cat is the grown (adult) form of a kitten - the same adult-to-infant relationship.,medium,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch1-q7,p022-q2,Verbal Reasoning,pu-verbal-reasoning,1,analogy,Analogy,topic,Choose the pair that best expresses a relationship similar to that in MANSION : RESIDENCE.,Limousine : Automobile,Chandelier : Candle,Tuxedo : Wardrobe,Diamond : Rhinestone,Yacht : Harbour,a,"A mansion is a large, stately residence; a limousine is a large, stately automobile.",medium,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch1-q8,p023-q3,Verbal Reasoning,pu-verbal-reasoning,1,analogy,Analogy,topic,Choose the pair that best expresses a relationship similar to that in ENVELOP : LETTER.,Scarf : Hat,Box : Bag,Crate : Produce,Neck : Head,Blood : Heart,c,An envelope encloses/contains a letter; a crate encloses/contains produce (container to contents).,medium,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch1-q9,p023-q4,Verbal Reasoning,pu-verbal-reasoning,1,analogy,Analogy,topic,Choose the pair that best expresses a relationship similar to that in CHOREOGRAPHY : DANCE.,Ceremony : Sermon,Agenda : Advertisement,Poetry : Recitation,Instrumentation : Conductor,Plot : Story,c,"Choreography is the composed, written form of dance — it is created to be performed as dance. Similarly, poetry is the composed form that is performed through recitation.",hard,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch1-q10,p023-q5,Verbal Reasoning,pu-verbal-reasoning,1,analogy,Analogy,topic,Choose the pair that best expresses a relationship similar to that in OVERDOSE : PRESCRIPTION.,Deprivation : Materialism,Indiscretion : Convention,Affliction : Sympathy,Adventure : Expedition,Drug : Medicine,b,An overdose is an amount that exceeds the prescription; an indiscretion is behaviour that exceeds accepted convention. Both express the idea of going beyond an established standard.,hard,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
